INPUT 1,INPUT 2,INPUT 3,INPUT 4,INPUT 5,INPUT 6,INPUT 7,INPUT 8,OUTPUT 1
1.5139618,-1.2685106,3.4528027,4.4366665,0.45425308,0.5011784,-0.36336273,1.491873,2.0
-3.777143,-2.6401627,0.898089,0.93692815,-0.80530715,0.4622905,0.80708987,-0.7862717,1.0
0.6330967,-1.1980586,3.690218,3.502257,1.1417489,0.9725667,-0.29859728,1.2164694,2.0
0.47019815,-1.5156679,-2.8746037,-1.5943158,1.8285726,0.37433735,-1.5594306,1.3886538,3.0
0.20657712,-0.85010004,0.7667116,-1.223107,1.7396518,1.6291935,0.07207182,-1.7825744,8.0
0.13858902,-1.921971,-3.4512138,-2.9748569,1.661832,1.9156127,-1.2621571,0.6329954,3.0
0.45559603,-2.3031912,2.0631986,3.353412,2.7432215,2.7098832,-0.20523793,1.3711292,2.0
3.3791363,1.7461729,0.5739957,4.5073357,-0.3291885,-1.4450116,2.013769,-0.65112895,6.0
1.3430736,-0.44565672,-1.884953,0.41390806,1.4207784,-1.0432597,-1.0420059,-1.8397462,5.0
1.8978521,0.8514898,1.308017,2.5683987,-0.4987502,-3.3060427,1.3393152,-0.8294051,6.0
0.2871973,-1.7956254,1.7692899,0.60585934,0.77390444,0.13998853,0.6305648,-0.19966099,8.0
-0.6988567,-0.86004716,1.1954849,2.8841653,0.32235304,1.0569501,1.344268,1.4890213,2.0
-1.2008922,2.3991368,-2.933951,-0.35860938,-0.79392534,-0.71387005,0.5943088,2.415416,7.0
-1.0888537,2.673252,-0.6937636,-0.74555814,1.6576971,-0.28017488,-1.9694585,-0.20413767,4.0
-0.6075221,-0.82101214,0.9608365,-0.2792042,0.61416364,0.53769505,1.2047436,-1.4857931,8.0
-3.8493795,-1.8468529,0.42822084,0.44283184,-1.2951186,0.46845204,0.8902471,-0.62622327,1.0
0.6607555,-0.26026598,-1.5247211,0.21006691,1.8240391,0.045179933,-0.4603095,-1.228828,8.0
3.662813,-0.3132962,2.4993243,0.3036199,-1.981577,-1.3263165,-0.9977144,1.12683,0.0
0.8528962,-2.0289323,-1.0585988,-1.9672719,0.0052914955,-1.0526953,-0.93925756,0.6510656,5.0
-1.4082628,-2.3160253,0.70374274,-0.16360584,0.5810368,1.5132716,0.32242808,2.5102658,3.0
-1.1346703,2.8872287,-0.7570324,-1.7274272,0.29159546,-0.6884685,0.20439626,0.7115244,9.0
1.7925457,2.1068826,-0.88871324,3.2013183,-1.390566,1.0068448,-3.3334775,0.6818509,4.0
-3.5685132,-2.5537446,0.79306614,0.31404215,-1.265369,-0.5259838,1.4984182,-1.0590761,1.0
2.265686,2.8710566,-1.5665613,1.7853723,0.41272062,-0.45475963,-0.42255345,-1.0257742,9.0
1.0231675,-0.6740667,2.8358457,3.9538007,2.8468804,2.0663571,-0.3573814,0.9969502,2.0
-3.8273458,-2.1869602,0.55938244,1.018825,-1.508842,-0.027507454,0.6826968,-0.88513386,1.0
0.056616306,2.4646478,-0.010630354,-0.90916663,-0.6547055,-1.4437239,-0.6679285,-0.66790324,9.0
1.8600467,0.5576345,1.2787153,3.2441573,1.2041434,-2.0521271,1.1761833,-1.396246,6.0
-0.9639993,3.2020538,-0.15205929,-2.0002477,-0.35458216,1.2597613,3.040195,2.1028845,7.0
0.86750466,3.5345242,-2.2619052,-1.4543552,1.5991046,-0.87829655,0.121643886,0.2316767,9.0
7.879797,-1.0691208,2.135451,1.8995514,-2.7039144,0.6961829,1.9311746,-1.6895838,0.0
0.7995225,3.5844085,1.9843011,1.8856755,0.29733744,1.5093356,-0.36536443,-0.99570996,4.0
0.46272036,1.2047236,1.3760351,1.9956707,0.80396914,-3.7133977,1.0386478,0.13985677,6.0
-3.7092774,-2.190766,0.40229648,0.34064633,-1.0003731,1.0851338,0.20005795,-0.41618717,1.0
-1.3137769,3.3724196,0.7818779,-2.2865095,-0.3830809,2.3687818,2.6941214,0.8907759,7.0
-0.03378111,-3.7235625,-1.9130881,-1.4632437,0.22053033,-1.3193457,0.23113067,3.1422749,3.0
0.1467619,-1.2333348,0.7272684,-1.4577624,0.71108794,0.47166163,-1.001716,-0.7772435,8.0
-1.8770387,2.8757348,-0.6855059,-1.6706241,-1.3926011,1.05984,1.6895303,1.1000068,7.0
0.36379483,-2.3902524,1.2103238,2.1681595,2.466895,2.8864732,1.3891839,2.048924,2.0
1.0761604,2.708293,-2.423423,2.4286218,0.84888697,0.79898,0.3905201,1.1260326,9.0
3.8087182,-0.81249774,1.2190567,0.8980387,-0.6308218,-0.32950875,1.0787102,-1.8549621,6.0
1.072416,-1.3924936,-2.8948314,-1.9823914,-0.32460225,0.027261257,-2.0967927,-0.84145284,5.0
0.36427426,-0.9973401,1.0565192,0.8037828,0.42513922,-0.35240328,-0.7349437,-0.35704523,8.0
0.5443928,-2.5541556,-2.5205061,-3.0848694,0.7626927,-0.16787098,0.1379599,3.2446601,3.0
-0.5113964,2.346384,0.8038062,-2.976808,1.135862,-0.31999335,1.0671983,-0.065997675,9.0
6.0575476,-1.1900964,2.0857844,0.20497856,-2.9999406,-1.2989055,0.4542937,-1.3438554,0.0
0.6034135,-0.5840637,-2.5017445,-2.3293574,-0.3128219,-0.5176142,-0.47830954,-0.6582092,5.0
-2.3387322,2.4929945,0.76091343,-1.6675713,-0.51421106,2.0789647,2.2480524,0.6357102,7.0
-3.3326116,-2.6469216,0.3457407,1.0568111,-1.0332664,1.2793511,-1.5943211,0.007754028,1.0
0.20512283,0.4242951,1.7903271,2.961692,0.461173,-2.438804,0.14195794,-1.0611145,6.0
-3.7856123,-2.5966306,0.89063066,0.7296456,-0.3782646,1.4490737,-0.14418581,-0.43063462,1.0
4.6204987,-0.4996125,2.7690697,-2.3988085,0.0869594,-1.9921391,0.11442992,2.3642986,0.0
0.56618553,4.7411094,-0.86107254,-1.8514329,1.1948133,-0.2875055,0.10180175,0.015904292,9.0
0.9737965,-1.9780909,-0.6747838,1.6052632,-1.1453807,-2.0091877,2.970883,1.227526,3.0
0.8758486,-3.2659194,-1.81672,-1.3487465,-0.93344355,-2.3158867,1.6100063,1.2373345,3.0
0.6335244,3.5805116,1.8148818,2.1764584,-0.23160003,1.3740252,-1.7640641,1.2567067,4.0
1.2944436,3.5975273,0.6942803,1.443578,0.9923481,-0.2812103,-2.4766908,-0.33176532,4.0
3.7799704,-1.7706406,1.0395052,-0.9464215,-0.56525,-2.552139,-0.004001677,0.6312165,0.0
-0.50117713,0.32095295,1.1685311,1.3717524,0.2530312,-3.6689026,0.19507867,1.0685284,6.0
1.4583664,-1.5731062,3.2495337,1.7158571,1.1165531,1.8416755,0.09162629,1.5654294,2.0
0.78044397,-2.5174215,-0.6533467,-1.6052139,-1.2151477,-2.1644845,-0.4489258,0.9434979,5.0
1.6759368,3.4340272,-0.28170726,1.4603113,0.1823999,-0.23096967,-1.7874608,-0.24366796,4.0
0.6567765,-1.0857898,1.6298634,0.10756539,0.6555793,1.768802,1.6375258,0.46297002,2.0
-2.0773265,1.5078529,-1.75401,-0.04175297,1.7431853,1.1008161,-0.8035923,0.13526435,3.0
1.9573064,2.3754191,-0.16474366,3.5949292,-1.3905073,0.44959676,-2.7157824,1.0289782,4.0
1.0660772,2.2679648,0.4885828,4.2729797,-0.4400764,-0.49835265,0.7470919,-0.05399181,6.0
3.3924224,0.69393885,1.2542436,0.07370635,-0.67646015,-0.7143729,0.071560144,0.58181113,0.0
4.2107043,-1.3710954,-1.054869,2.2319396,-1.9711194,0.4252938,1.2696307,-0.61842394,0.0
-1.2458508,-1.2543278,-0.075177625,3.6648226,1.0420501,-0.15076083,-0.5732168,0.042821143,2.0
4.1301517,-0.41154414,-0.028909892,-1.8284724,-3.4280374,1.9890873,1.6029298,-0.09757507,0.0
-2.6426625,-2.265376,0.21470518,-0.347467,-0.77967614,-2.1864676,1.821831,-1.5499291,1.0
1.3524568,3.1459923,1.453551,-0.3266071,1.209696,-0.89461064,-1.7811351,-0.45863968,4.0
3.1199129,-0.9584322,-2.7116468,-1.8114144,-0.19524509,0.62071395,-2.605397,0.2915486,5.0
1.6585975,-0.91044796,1.8928142,3.4430866,1.2547048,-2.5574472,1.1986191,-1.7925593,6.0
1.2936414,2.9079223,-1.1100857,0.5108577,1.3526251,0.6867358,1.0924375,0.0015941113,7.0
1.0877075,-1.5179032,-0.41920865,-3.0179627,2.2851968,0.1813137,-2.7646956,0.2926854,8.0
-1.2881134,2.870915,-2.0748203,0.002794385,0.55744195,0.7248866,-0.92925763,0.037894845,9.0
2.592136,-0.19071108,1.2901978,-1.1558914,-4.5174704,0.44523162,-0.35014278,0.12791407,0.0
-3.1664133,-2.919618,0.92067844,-0.22478473,-0.2684105,2.2115273,-1.0363673,-0.021424133,1.0
1.529938,-0.88119364,2.2958224,1.3026613,0.92111546,0.87776375,-0.03210033,-0.6348251,2.0
0.07808968,-0.6720044,0.4367147,0.9334101,-1.2970625,-0.6014913,0.16462627,1.6853386,3.0
0.06350374,3.343596,0.31957388,-1.1336763,-0.9660984,-0.41751775,-1.3130062,1.3773181,4.0
2.926852,-2.726744,-0.83539104,1.0067666,-1.4508135,0.2184909,0.46238855,-0.006547749,5.0
1.5826517,0.089519024,-0.7373912,4.9524217,-0.26945215,1.4451876,1.493691,-1.9979279,6.0
0.06403729,3.0496588,-1.4173014,0.007530868,0.32324302,1.9096735,2.0415206,0.12049717,7.0
0.8740002,-0.5834153,1.3149965,-2.1024854,1.645964,-0.15420844,-1.7665291,-1.8949815,8.0
3.835587,1.164781,3.2943401,-3.0296216,-2.4455311,0.25173146,-1.6358098,2.3129845,0.0
-3.8965802,-2.0981107,0.4845536,-0.6095919,-0.73071754,0.82388765,1.5010786,-0.77808857,1.0
1.809329,-4.050085,1.4592502,2.339557,1.7884161,1.6286823,-0.98456615,0.19959438,2.0
1.9846196,-2.859305,-2.0728211,-1.7349306,-0.42046803,-0.4593159,-1.1144563,2.3463762,3.0
0.13275018,1.5000162,0.38557595,0.41311795,1.2635278,-2.6177807,0.95553446,-0.4686107,4.0
1.9579427,-3.4734654,-0.7000497,-2.03861,-0.8144411,-1.9570312,-1.1599722,1.0837015,5.0
-1.445193,-0.5964694,2.0929627,1.4748929,2.008259,-3.4049332,0.7271099,0.66925335,6.0
0.20100689,3.7518537,-1.1753836,0.25363684,-0.33789828,0.7062817,1.6869366,0.34443548,7.0
-1.1719228,-1.1471337,1.1232458,-3.0339594,0.5333395,0.1201637,-0.7510283,-0.36003897,8.0
-0.3320155,3.881669,-1.013559,0.25614756,-0.06037943,0.8135295,0.008164056,-0.031524487,9.0
1.6561005,-1.5222408,1.799813,-1.7831001,2.1403995,0.7009854,-1.2515929,0.36843458,8.0
-1.4776692,2.864429,-0.44935846,-0.9081588,1.2798853,-0.087501794,1.8181264,-0.7363541,7.0
-3.4183474,-1.2022638,-0.37307906,0.33566922,-1.4826977,-1.6917543,1.3055956,-1.0703976,1.0
0.8253647,-3.0287745,-1.0564897,-1.6662145,-0.60804784,-0.9285039,-1.6165932,3.0047092,3.0
-1.3385192,2.5791168,-1.8969532,0.35198677,-0.30029035,0.9714212,1.7987255,0.5295857,7.0
2.825684,-3.729644,-2.3769906,-0.9695513,-0.6624566,-0.891966,-0.1321916,0.6008653,5.0
1.3850546,-4.798305,-1.1540108,0.7516596,2.4396996,2.5634618,0.43067932,-0.056829154,2.0
0.3491086,-0.69571984,-2.136681,-0.8909642,3.0769763,2.228143,-0.36476436,-0.89363104,8.0
6.381355,-0.51176476,1.1626067,-1.7064838,-0.9078351,-0.30396485,0.6490772,0.4721677,0.0
0.7802119,3.6942277,-1.6668675,-1.1745675,1.2981514,0.31212717,1.880748,-0.14549622,7.0
3.6633387,-3.7518954,-1.8273349,-1.0598989,-0.580711,-0.858318,0.10819444,0.8097521,5.0
-0.7371099,2.9803963,0.13340276,-0.8071036,0.6246671,-0.59854555,-1.1531775,-1.8504763,9.0
-0.024477482,2.9409404,-0.7209972,-0.15839215,0.80302274,-1.2073221,-1.8036668,-0.45599732,9.0
3.500271,0.49322283,-0.71566224,-1.4688402,-1.0145392,-1.921264,-0.57569325,1.5660043,0.0
0.19297647,3.306786,0.9995194,-0.57290715,0.15268698,-1.1863353,-0.91064316,-1.090132,9.0
-3.598032,-1.8279276,0.40883142,-0.17615685,-1.8328124,-0.6009837,1.2730471,-1.2789485,1.0
-3.5383189,-1.5747699,0.1312984,0.6494212,-2.2838,-0.8624757,0.76598895,-0.8734364,1.0
1.1499847,-3.6982715,-1.0381632,-1.0439236,-1.2423787,-0.90806067,-0.7964707,0.71567464,5.0
-0.52286303,-1.2253593,-1.3330526,-1.2830956,2.5269752,1.1299837,-0.98370916,-1.39979,8.0
-0.2105421,-1.259041,-1.8644891,-0.5633687,2.3367276,1.6001348,-1.6060477,-0.6963754,8.0
-0.07847145,0.087854266,1.6768148,1.438396,1.1722456,-3.2099595,0.82145375,1.8808444,6.0
0.4067206,-2.7051625,-0.68449557,-0.04929959,-0.95838684,-0.0319298,0.71943736,2.3494127,3.0
-0.106968164,-4.0500693,-0.24317667,3.0096583,0.64497554,0.30812708,0.47366166,0.67880845,2.0
-3.3805413,-0.9637513,-0.66917324,0.42162204,-1.8870239,-1.3795152,0.9775998,-0.87734437,1.0
-0.11939001,-1.1061828,-1.0955005,-1.1420105,1.6547192,1.7655493,-1.8233194,-1.7466433,8.0
2.679961,-1.7887162,-2.199564,-2.5678506,1.3850579,0.38888857,-2.273822,-0.23304233,3.0
1.4819527,-3.0526755,0.33243018,2.911765,1.4441245,1.1783763,0.116116434,-0.014457583,2.0
1.6573136,0.6748859,-0.19306934,4.1571846,0.17672616,-0.0006328821,1.3312662,-2.017689,6.0
1.2653551,-2.8347905,-2.6101813,0.16261527,-0.62538135,-0.24540609,-0.85076064,-0.10493666,5.0
-0.8240889,-1.5251461,0.9151185,2.290635,1.4696321,-2.9182558,0.19061637,0.08204152,6.0
3.5222619,1.4904776,-3.608716,2.1889424,-0.7502036,1.4941453,1.4765087,2.0326533,7.0
4.669977,1.254067,1.3727399,1.0836772,1.1110278,-0.83857816,0.31531402,0.85868967,4.0
-3.2509742,-0.81811863,-0.42067856,0.20969664,-1.6090157,-1.5873435,1.4505607,-0.7222361,1.0
1.4953487,-0.83785605,-1.6500823,-0.36279207,1.0446277,-2.6526968,0.15014392,0.32089075,0.0
1.3283898,-2.8554623,-0.2938065,1.9981502,-0.91062045,-1.6068386,1.5904758,0.81190145,5.0
-0.26618832,-3.0078099,-0.7755239,0.5764598,-1.0421122,-0.9311784,0.5707596,2.592775,3.0
-3.2438269,-1.1965868,-0.13167953,0.28266102,-1.8562865,-1.6231186,0.9819288,-1.2472624,1.0
-0.43147027,3.7367702,-2.1354246,0.8032428,1.2340919,1.0886339,-0.7562655,0.26847917,9.0
0.3678538,-4.1938734,0.6410248,2.6348276,0.726259,-0.6617278,0.896229,0.46017575,2.0
-3.3571925,-0.7145099,-0.57672757,0.011476561,-1.8922485,-1.658311,1.2158781,-0.95372146,1.0
0.850695,3.5021002,-0.8537884,1.5270901,-0.2365172,2.1507473,0.39189744,0.84727514,9.0
-0.2653364,0.41980645,1.3591969,2.8022938,1.9180474,-2.7190604,0.34743708,-0.7138641,6.0
3.9445527,0.04545313,0.32957807,0.41323912,0.011359699,-1.6434215,0.594707,0.8723558,0.0
0.25959417,2.372222,-0.92103386,1.6768575,0.5059907,-0.528756,-1.9150741,-0.12311553,4.0
-1.2846498,-0.4469452,1.511862,2.0942082,-0.049391884,-2.662175,0.087191075,0.8058692,6.0
-3.7594461,-1.7102506,0.3164783,0.5701321,-2.036582,-0.35412094,0.7804153,-0.7923995,1.0
-1.5205529,3.257538,-0.51156163,-1.2143577,-0.18907227,-0.9660599,0.7336537,0.1961629,7.0
-1.4841797,-1.0157428,-1.4438925,-1.6626282,0.62289464,-0.14257233,-1.85739,-0.0064611435,3.0
-0.22962245,-0.92773724,-0.45905718,-1.2800905,1.01039,1.1988969,-1.6530536,-0.6999068,8.0
-0.8802796,2.745823,-1.1327822,-0.3141616,-0.059162684,0.06989294,0.540577,-0.096724525,7.0
0.21677354,-2.7588081,1.7072642,0.24080786,0.7641531,1.3120345,-1.4848742,-0.4315107,2.0
-0.4613585,3.2899647,-0.9780843,-0.10643712,0.34359938,-0.453906,-1.8208003,-0.24090295,9.0
2.2240486,-1.6720077,1.2151301,2.314566,0.36874968,-2.699212,-0.23693511,-1.3609157,6.0
1.3763146,-2.0148666,-1.8700979,-0.23942518,-0.72008234,-1.2787789,-1.7845962,0.838479,5.0
-0.10701573,-0.14446424,0.0895758,-1.6535472,1.5511194,1.6989281,-1.9626297,-1.6955028,8.0
1.7437062,-3.4748967,-0.38223976,0.6482872,-2.4709911,-0.2036485,0.9559721,1.0150682,3.0
0.94114435,-1.9721919,-1.0203584,0.9340586,-2.820914,-0.5391103,-0.2540234,0.46184805,5.0
-0.56420416,3.5948503,-1.3536028,-0.058528543,-0.40060464,-0.6310758,0.09772971,-0.006560705,7.0
-3.5678523,-1.480751,-0.022918306,0.2641208,-2.1566157,-1.0144147,1.0649068,-0.81647724,1.0
-0.7713648,0.95198,0.31513542,2.1091232,-0.19171266,-2.3714979,-0.14240676,0.6153318,6.0
-3.5608037,-0.8762988,-0.36944205,-0.20860289,-1.8954196,-1.3687617,1.3921835,-0.9894459,1.0
5.186038,-1.3207717,-0.7306261,-0.89827263,0.47907358,-0.27809393,-0.479065,-1.2999811,0.0
-0.46346158,3.2336953,-0.98689264,0.07419065,2.5794396,0.3612303,-0.058149695,-1.4887035,9.0
-1.2412616,-0.7539006,1.2796781,2.044247,1.0979148,-2.9248953,0.28928417,0.12408276,6.0
-1.4044116,-2.2740016,-0.29701594,0.14734775,1.137818,2.0061321,1.5816587,-1.0386714,2.0
2.5935836,-2.16367,-2.6709828,0.8368397,-1.6342968,0.51453865,0.7203235,1.6288748,5.0
-0.9179995,1.4016029,0.2272523,0.22668462,-0.078141555,-2.2784243,0.2586671,-1.2263696,4.0
-0.7254329,-3.3996563,-0.6129085,1.6999187,1.1739644,1.356167,2.0440257,-0.81059945,2.0
-0.17350042,-2.0235455,-1.3056828,-1.05408,0.0095810145,-1.1491611,-1.3666754,2.5350668,3.0
0.42055756,2.3789825,-1.0979631,0.33922252,1.0053421,-1.7022196,-0.2847326,-1.1340227,4.0
1.209446,2.040239,-1.3834391,2.7228944,-0.98428667,1.572027,-2.7474892,1.4152975,4.0
-0.98124117,1.140567,0.8119743,2.557489,1.343959,-2.0755148,-0.19874132,-0.26327765,6.0
4.5200863,-0.72365737,-2.517145,1.355624,0.044951648,0.803238,0.08460134,-0.52523786,0.0
5.949915,-1.7269356,-1.2072014,0.5479956,-2.834711,1.6235483,-0.5007016,-2.5157113,0.0
-0.6208949,-3.1929197,0.38773555,2.7743688,0.9032558,1.2256086,-0.26277387,1.0495862,2.0
6.460129,-0.71547216,-2.3389194,0.6406391,-2.2711606,2.0153682,3.5610085,-1.6473539,0.0
-2.747275,-0.22238082,-0.8699821,0.19812688,-1.0052179,-1.9240227,1.0244403,-0.9947063,1.0
2.0263739,-0.14062345,-0.88264894,2.3419375,3.0716934,0.57914424,4.2647877,0.98983127,2.0
1.2066656,-1.0306059,-4.3625994,-1.5392011,1.0190141,-0.9840074,3.0075197,0.4053356,3.0
0.35822797,2.3809662,-2.0678253,-0.6851067,0.92039734,-3.0633857,-0.47380477,-0.6541223,4.0
2.000864,-1.6694386,-3.0650766,-3.206698,0.55667514,-2.127844,1.8465632,0.53511965,5.0
1.9110354,1.6269901,0.39649802,3.1709328,4.0917654,-0.8778422,1.315944,1.0275588,6.0
-1.611027,1.859435,-2.2987158,0.07765043,-1.4199817,-1.1012342,0.55449396,0.8528096,7.0
2.3848262,-0.8337342,-2.7626574,-0.4823058,5.085264,0.11297431,1.6748309,-0.7392288,8.0
0.2888156,2.5812285,-2.9280815,0.26596785,0.92864484,0.19559734,-0.5734267,1.292782,9.0
6.2748976,-0.643272,-0.030267779,1.215386,-2.165208,1.6326846,4.2462626,-0.7453151,0.0
-2.0915189,-0.30373204,-1.0800385,-0.12717983,0.38171744,-2.451851,1.5592989,-1.2096552,1.0
0.3758431,0.21255583,-1.7211742,1.8828806,2.795567,1.2800319,4.59469,-0.3142355,2.0
0.01661706,-1.0733926,-4.6189084,-0.38424486,1.0381814,-1.1904246,1.8847022,0.1918388,3.0
-1.1689248,0.9749247,-2.7135816,0.66753095,0.84372824,-0.5368875,-1.8814495,1.1588107,4.0
2.7556064,-1.8898423,-4.2018094,-1.7037233,1.885783,-0.94307125,0.8923357,-0.4884768,5.0
0.87763274,1.973953,0.42842433,2.8681111,3.6419203,-1.2886767,1.061396,0.3728814,6.0
-0.6492525,2.1217985,-2.9262428,0.28336513,-0.874771,-1.1328684,0.17994332,2.6784902,7.0
0.38380137,-1.9647684,-2.384482,-0.3760315,3.2276502,-1.8277045,1.7804263,-0.56538785,8.0
-1.025124,1.4912217,-2.465206,-0.6494789,-0.038415484,-1.8498759,-0.43468988,0.27874756,9.0
6.2012258,-0.92915326,-1.7129638,1.0340972,-1.6270795,1.4806321,3.873816,-1.4424524,0.0
-2.622991,-0.17080295,-1.241726,0.5777102,-1.2551489,-1.7392304,0.30107117,-0.44252744,1.0
0.2806901,0.14619085,0.07987416,4.0215516,3.0666459,1.4579198,2.6515672,1.0329189,2.0
1.5746919,0.11758649,-3.8364658,-0.7015513,1.983134,-0.24667501,1.9563346,-1.4807534,3.0
-1.1575247,2.280284,-1.9198761,1.6411854,1.4878491,0.34136748,-2.7343616,1.3517147,4.0
1.5089011,-1.4877714,-4.164215,-1.3826368,1.8668332,-0.17501938,0.3137716,-0.9204679,5.0
1.5326501,1.9754791,-0.25513637,4.0091124,3.7373214,-0.7999784,0.57816565,0.13142738,6.0
-1.6041039,2.1222305,-2.2594073,-0.048991382,-1.3377571,-1.1051164,0.5531024,1.3357825,7.0
3.2326365,-0.5787303,-1.6849561,-0.824438,5.2967577,-0.293015,1.1436911,0.014770627,8.0
-0.8344939,1.3437514,-2.709972,-0.420151,-1.0088408,-1.3911797,0.333413,0.6051964,9.0
2.5501285,-0.49664092,-3.1790993,0.3900334,4.660285,1.3686016,0.9082813,-0.8259162,8.0
0.71162415,0.51647,-0.4582223,1.7917778,3.6734774,-2.833887,1.468902,-0.54263896,6.0
3.481741,-2.8875313,-3.18596,-1.8094108,1.1892824,-1.3985925,1.7504371,0.019043922,5.0
6.123005,0.26157188,-2.2879133,2.1841507,-1.3032825,1.9332068,4.7894764,-0.4103663,0.0
1.380837,0.28608087,-0.45578787,3.224103,3.989982,-2.1900506,1.2799898,-0.30182838,6.0
1.1313484,1.1472552,-1.9754958,-0.26299888,3.352378,0.18532713,1.6809477,-1.6887827,8.0
-0.2534424,3.2352993,-1.8625638,1.1181309,1.4965935,-0.4137988,-1.1134695,-0.7255478,9.0
-1.4999954,1.1490586,-1.9406604,1.8217883,1.2414702,-0.04364364,-1.790642,0.15894738,4.0
-2.7665615,-0.14492887,-0.7429415,0.71153533,-1.4874855,-1.6018116,0.05926594,-0.94954866,1.0
-1.4189487,1.9196799,-2.8083396,-0.80449843,0.930552,-1.1728432,-0.36274457,-0.31675068,9.0
2.0129082,-1.569676,-4.764533,-1.8621446,0.900068,-0.018741548,1.3765314,-0.26080647,5.0
0.77921087,-0.8433113,-4.343587,0.32092437,0.9786417,-0.65838593,1.8935763,-0.72867274,3.0
3.606201,0.8387712,-1.1553019,0.7066315,1.4960245,-1.688588,2.240046,0.07246032,0.0
-2.0601578,1.2936227,-2.0668206,0.24039137,0.24553134,-1.5734482,-1.3275058,0.16206726,4.0
-0.19270843,0.029149227,-3.2716475,0.020276621,3.1107159,-0.15551078,2.384559,-1.364595,8.0
0.7867056,3.0764887,-2.8729768,-0.15488648,1.6456676,0.24621457,-0.38810802,1.3212589,9.0
-2.4353535,-0.17957175,-1.4800355,0.5576858,-1.014547,-1.747596,0.5644908,-0.13006471,1.0
-1.2778553,1.2000062,-2.1286688,1.5764438,0.5667139,-0.24099737,-2.610907,1.0355518,4.0
5.2919416,0.29040736,-1.8952827,1.6234419,-0.00037395954,0.470366,3.730656,-0.67884195,0.0
2.1402977,-0.89730465,-4.787037,-0.8949642,1.3746878,-1.2314765,0.7008343,-0.30287427,5.0
2.7841272,-2.5976887,-3.5123181,-0.40743014,1.4279866,-2.4853241,2.8536172,0.78970397,5.0
1.5180869,1.1909077,-1.438836,1.9075248,2.4287448,0.21249735,4.296561,1.2604753,2.0
-2.7274232,-0.20790881,-1.2342923,0.65110874,-1.2466434,-1.5589709,0.20505422,-0.46418458,1.0
1.482347,-2.0307553,-4.373438,0.032336712,2.5257068,-0.7396464,1.1816559,-1.132298,5.0
-1.834,1.0610627,-2.3473265,1.2519914,0.9871444,-0.32173637,-2.0010164,0.5871287,4.0
4.7091303,0.77766585,-2.1378233,2.8967218,0.03207773,0.8139141,4.066841,0.7026697,0.0
-1.208288,2.247919,-2.2821937,0.43686652,-1.732823,-0.7949308,0.17790627,1.0630854,7.0
-0.6349302,0.5793773,0.62627685,0.9007713,2.2920592,-3.4268162,1.1438577,-1.2098471,6.0
7.3468666,-0.7393695,-1.4898036,1.0498686,-0.43023825,1.6777669,2.6990323,-0.7671845,0.0
-3.0762427,-0.68560153,-0.8131652,0.22295928,-1.2622002,-1.9213738,0.929844,-0.6464363,1.0
-0.78533834,1.6413445,-2.6418638,0.7283753,-1.4716914,-1.2723873,-0.37890917,1.9353163,7.0
6.523766,-1.4424725,-1.4205468,1.8184867,-2.027051,2.6550376,2.6666565,-0.64126664,0.0
0.5181484,1.2622067,1.005698,2.0564787,2.4728925,-3.2135072,0.95883036,0.041293085,6.0
1.2403569,0.17950094,-2.7547321,-0.9368207,3.561311,0.7867863,-0.2894694,-1.6766442,8.0
1.1476694,3.9171305,0.8390517,1.9675626,0.8299714,-0.5052061,0.9822075,0.19534636,9.0
1.2118633,-1.1377662,-4.642973,-0.5117368,0.84629476,-0.7663158,1.078418,-0.22021222,5.0
-2.598421,-0.080816746,-1.1771874,0.72306657,-1.9725232,-1.5618598,0.08432752,-0.38358203,1.0
-1.0197383,1.9631763,-2.1482487,1.0666797,-2.3048356,-0.340006,-0.36265638,1.765042,7.0
-1.1794,2.8116708,-1.6244631,-0.09896505,0.7170281,-0.94452417,-1.3684102,0.6933029,9.0
0.5570541,-1.6395612,-1.3431612,-1.6808882,3.860929,-1.0288696,-0.13535708,-0.6825104,8.0
-1.1157628,0.40337694,0.3133929,1.3948942,2.9668367,-2.5017521,1.1074619,0.70756155,6.0
6.773136,0.06922209,-2.1204126,1.0564736,-0.102630734,0.03603906,4.2034035,0.07040933,0.0
0.5931506,1.9813266,-3.2800252,0.74384916,3.1113672,-0.33551052,1.5764526,-1.5720134,8.0
-2.4913335,0.094213486,-1.1855459,0.8767373,-1.5667622,-1.3274107,-0.42430687,-0.5837933,1.0
-1.9724565,1.2434803,-2.5198627,0.18175071,-0.8612251,-0.9030827,1.0642376,0.27687842,7.0
-0.8673012,1.9566684,-2.9024935,0.6719903,-1.0695267,-0.9258142,-0.075176775,2.0699654,7.0
-2.3775394,-0.16289473,-1.3380325,0.4989593,-0.6596906,-1.9707657,0.6195014,0.13187423,1.0
0.16378683,-1.2335166,-5.1357636,0.057700336,-0.3393181,-0.18586156,1.7791066,0.68256676,3.0
-2.1167994,-0.33489805,-0.28755966,3.2661338,1.4693176,0.031501837,2.1222463,0.3674658,2.0
2.0341525,-1.6450051,-4.195348,0.95331407,0.3145799,-0.19568591,3.389833,0.3281478,3.0
-2.6395488,-0.32835972,-0.8573079,0.48063943,-1.3418354,-1.987793,0.74500215,-0.6781014,1.0
-1.094563,1.9666197,-1.3463851,1.6735528,2.0609915,0.20595568,-2.100631,0.35886586,4.0
